file,line,constant,context,purpose,classification,dataset_specific,configurable,data_derived,risk,recommended_action
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,3680,0.65,"""""confidence"""": min(len(idx_arr) / 1500.0, 0.65),",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,3893,1,auto_hosts = sum(1 for n in auto_nodes.values() if n.host),Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,3921,4,"""""topology_confidence"""": round(float(node.confidence), 4),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4062,0.0,"normal=Point3D(x=0.0, y=1.0, z=0.0),",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4062,1.0,"normal=Point3D(x=0.0, y=1.0, z=0.0),",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4072,500,"point_count=int(rng.uniform(500, 5000)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4072,5000,"point_count=int(rng.uniform(500, 5000)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4073,0.75,"confidence=float(rng.uniform(0.75, 0.98)),",Heuristic confidence score assignment (0.75),B. ALGORITHM PARAMETER,FALSE,TRUE,FALSE,MEDIUM,Compute confidence dynamically from inlier density and geometric residual
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4073,0.98,"confidence=float(rng.uniform(0.75, 0.98)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4090,0.0,"normal=Point3D(x=0.0, y=0.0, z=1.0),",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4090,1.0,"normal=Point3D(x=0.0, y=0.0, z=1.0),",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4100,1000,"point_count=int(rng.uniform(1000, 8000)),",Metric/Imperial unit conversion factor,A. ENGINEERING CONSTANT,FALSE,FALSE,FALSE,ACCEPTABLE,Preserve authoritative unit conversion constant
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4100,8000,"point_count=int(rng.uniform(1000, 8000)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4101,0.8,"confidence=float(rng.uniform(0.80, 0.99)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4101,0.99,"confidence=float(rng.uniform(0.80, 0.99)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4111,0.0,"normal=Point3D(x=0.0, y=0.0, z=-1.0),",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4121,800,"point_count=int(rng.uniform(800, 5000)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4121,5000,"point_count=int(rng.uniform(800, 5000)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4122,0.75,"confidence=float(rng.uniform(0.75, 0.95)),",Heuristic confidence score assignment (0.75),B. ALGORITHM PARAMETER,FALSE,TRUE,FALSE,MEDIUM,Compute confidence dynamically from inlier density and geometric residual
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4122,0.95,"confidence=float(rng.uniform(0.75, 0.95)),",Heuristic confidence score assignment (0.95),B. ALGORITHM PARAMETER,FALSE,TRUE,FALSE,MEDIUM,Compute confidence dynamically from inlier density and geometric residual
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4137,0.707,"normal=Point3D(x=0.707, y=0.707, z=0.0),",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4137,0.0,"normal=Point3D(x=0.707, y=0.707, z=0.0),",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4142,0,"min_z=0,",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4147,200,"point_count=int(rng.uniform(200, 1000)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4147,1000,"point_count=int(rng.uniform(200, 1000)),",Metric/Imperial unit conversion factor,A. ENGINEERING CONSTANT,FALSE,FALSE,FALSE,ACCEPTABLE,Preserve authoritative unit conversion constant
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4148,0.7,"confidence=float(rng.uniform(0.70, 0.95)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4148,0.95,"confidence=float(rng.uniform(0.70, 0.95)),",Heuristic confidence score assignment (0.95),B. ALGORITHM PARAMETER,FALSE,TRUE,FALSE,MEDIUM,Compute confidence dynamically from inlier density and geometric residual
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4176,200,"point_count=int(rng.uniform(200, 1500)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4176,1500,"point_count=int(rng.uniform(200, 1500)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4177,0.65,"confidence=float(rng.uniform(0.65, 0.90)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4177,0.9,"confidence=float(rng.uniform(0.65, 0.90)),",Heuristic confidence score assignment (0.9),B. ALGORITHM PARAMETER,FALSE,TRUE,FALSE,MEDIUM,Compute confidence dynamically from inlier density and geometric residual
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4193,0.0,"normal=Point3D(x=0.0, y=-0.5, z=0.866),  # ~30° slope",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4193,0.866,"normal=Point3D(x=0.0, y=-0.5, z=0.866),  # ~30° slope",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4198,0,"min_z=0,",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4203,300,"point_count=int(rng.uniform(300, 2000)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4203,2000,"point_count=int(rng.uniform(300, 2000)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4204,0.6,"confidence=float(rng.uniform(0.60, 0.85)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4204,0.85,"confidence=float(rng.uniform(0.60, 0.85)),",Heuristic confidence score assignment (0.85),B. ALGORITHM PARAMETER,FALSE,TRUE,FALSE,MEDIUM,Compute confidence dynamically from inlier density and geometric residual
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4230,100,"point_count=int(rng.uniform(100, 800)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4230,800,"point_count=int(rng.uniform(100, 800)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4231,0.6,"confidence=float(rng.uniform(0.60, 0.90)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4231,0.9,"confidence=float(rng.uniform(0.60, 0.90)),",Heuristic confidence score assignment (0.9),B. ALGORITHM PARAMETER,FALSE,TRUE,FALSE,MEDIUM,Compute confidence dynamically from inlier density and geometric residual
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4247,0.0,"normal=Point3D(x=0.0, y=1.0, z=0.0),",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4247,1.0,"normal=Point3D(x=0.0, y=1.0, z=0.0),",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4252,0,"min_z=0,  # min_z ≈ 0 → door",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4258,0.65,"confidence=float(rng.uniform(0.65, 0.85)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4258,0.85,"confidence=float(rng.uniform(0.65, 0.85)),",Heuristic confidence score assignment (0.85),B. ALGORITHM PARAMETER,FALSE,TRUE,FALSE,MEDIUM,Compute confidence dynamically from inlier density and geometric residual
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4275,0.0,"normal=Point3D(x=0.0, y=1.0, z=0.0),",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4275,1.0,"normal=Point3D(x=0.0, y=1.0, z=0.0),",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4286,0.6,"confidence=float(rng.uniform(0.60, 0.80)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4286,0.8,"confidence=float(rng.uniform(0.60, 0.80)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4311,80,"point_count=int(rng.uniform(80, 400)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4311,400,"point_count=int(rng.uniform(80, 400)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4312,0.6,"confidence=float(rng.uniform(0.60, 0.82)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4312,0.82,"confidence=float(rng.uniform(0.60, 0.82)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4340,300,"point_count=int(rng.uniform(300, 2000)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4340,2000,"point_count=int(rng.uniform(300, 2000)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4341,0.7,"confidence=float(rng.uniform(0.70, 0.90)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4341,0.9,"confidence=float(rng.uniform(0.70, 0.90)),",Heuristic confidence score assignment (0.9),B. ALGORITHM PARAMETER,FALSE,TRUE,FALSE,MEDIUM,Compute confidence dynamically from inlier density and geometric residual
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4368,60,"point_count=int(rng.uniform(60, 300)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4368,300,"point_count=int(rng.uniform(60, 300)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4369,0.55,"confidence=float(rng.uniform(0.55, 0.80)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4369,0.8,"confidence=float(rng.uniform(0.55, 0.80)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4397,150,"point_count=int(rng.uniform(150, 800)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4397,800,"point_count=int(rng.uniform(150, 800)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4398,0.6,"confidence=float(rng.uniform(0.60, 0.82)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4398,0.82,"confidence=float(rng.uniform(0.60, 0.82)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4424,500,"point_count=int(rng.uniform(500, 3000)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4424,3000,"point_count=int(rng.uniform(500, 3000)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4425,0.65,"confidence=float(rng.uniform(0.65, 0.88)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4425,0.88,"confidence=float(rng.uniform(0.65, 0.88)),",Heuristic confidence score assignment (0.88),B. ALGORITHM PARAMETER,FALSE,TRUE,FALSE,MEDIUM,Compute confidence dynamically from inlier density and geometric residual
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4452,500,"point_count=int(rng.uniform(500, 4000)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4452,4000,"point_count=int(rng.uniform(500, 4000)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4453,0.7,"confidence=float(rng.uniform(0.70, 0.92)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4453,0.92,"confidence=float(rng.uniform(0.70, 0.92)),",Heuristic confidence score assignment (0.92),B. ALGORITHM PARAMETER,FALSE,TRUE,FALSE,MEDIUM,Compute confidence dynamically from inlier density and geometric residual
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4475,0,"min_z=0,",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4480,300,"point_count=int(rng.uniform(300, 1500)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4480,1500,"point_count=int(rng.uniform(300, 1500)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4481,0.6,"confidence=float(rng.uniform(0.60, 0.85)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4481,0.85,"confidence=float(rng.uniform(0.60, 0.85)),",Heuristic confidence score assignment (0.85),B. ALGORITHM PARAMETER,FALSE,TRUE,FALSE,MEDIUM,Compute confidence dynamically from inlier density and geometric residual
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4499,0.0,"normal=Point3D(x=0.0, y=0.0, z=1.0),",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4499,1.0,"normal=Point3D(x=0.0, y=0.0, z=1.0),",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4509,50,"point_count=int(rng.uniform(50, 150)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4509,150,"point_count=int(rng.uniform(50, 150)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4510,0.6,"confidence=float(rng.uniform(0.60, 0.82)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4510,0.82,"confidence=float(rng.uniform(0.60, 0.82)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4536,8,"point_count=int(rng.uniform(8, 50)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4536,50,"point_count=int(rng.uniform(8, 50)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4537,0.5,"confidence=float(rng.uniform(0.50, 0.75)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4537,0.75,"confidence=float(rng.uniform(0.50, 0.75)),",Heuristic confidence score assignment (0.75),B. ALGORITHM PARAMETER,FALSE,TRUE,FALSE,MEDIUM,Compute confidence dynamically from inlier density and geometric residual
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4555,0.0,"normal=Point3D(x=0.0, y=1.0, z=0.0),",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4555,1.0,"normal=Point3D(x=0.0, y=1.0, z=0.0),",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4565,100,"point_count=int(rng.uniform(100, 600)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4565,600,"point_count=int(rng.uniform(100, 600)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4566,0.6,"confidence=float(rng.uniform(0.60, 0.82)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4566,0.82,"confidence=float(rng.uniform(0.60, 0.82)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4588,0,"min_z=0,",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4593,100,"point_count=int(rng.uniform(100, 600)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4593,600,"point_count=int(rng.uniform(100, 600)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4594,0.65,"confidence=float(rng.uniform(0.65, 0.85)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4594,0.85,"confidence=float(rng.uniform(0.65, 0.85)),",Heuristic confidence score assignment (0.85),B. ALGORITHM PARAMETER,FALSE,TRUE,FALSE,MEDIUM,Compute confidence dynamically from inlier density and geometric residual
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4614,0,"min_z=0,",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4619,8,"point_count=int(rng.uniform(8, 60)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4619,60,"point_count=int(rng.uniform(8, 60)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4620,0.45,"confidence=float(rng.uniform(0.45, 0.70)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4620,0.7,"confidence=float(rng.uniform(0.45, 0.70)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4648,15,"point_count=int(rng.uniform(15, 120)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4648,120,"point_count=int(rng.uniform(15, 120)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4649,0.5,"confidence=float(rng.uniform(0.50, 0.75)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4649,0.75,"confidence=float(rng.uniform(0.50, 0.75)),",Heuristic confidence score assignment (0.75),B. ALGORITHM PARAMETER,FALSE,TRUE,FALSE,MEDIUM,Compute confidence dynamically from inlier density and geometric residual
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4670,0,"min_z=0,",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4675,80,"point_count=int(rng.uniform(80, 400)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4675,400,"point_count=int(rng.uniform(80, 400)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4676,0.55,"confidence=float(rng.uniform(0.55, 0.80)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4676,0.8,"confidence=float(rng.uniform(0.55, 0.80)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4692,0,"normal=Point3D(x=0, y=0, z=1),",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4692,1,"normal=Point3D(x=0, y=0, z=1),",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4698,5,"point_count=int(rng.uniform(5, 15)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4698,15,"point_count=int(rng.uniform(5, 15)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4699,0.5,"confidence=float(rng.uniform(0.50, 0.72)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4699,0.72,"confidence=float(rng.uniform(0.50, 0.72)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4726,500,"point_count=int(rng.uniform(500, 3000)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/tools/scan_tools.py,4726,3000,"point_count=int(rng.uniform(500, 3000)),",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
